index,accuracy,heading,latitude,longitude,timestamp,velocity,tdiff,geodist,location,visit_time
89184,29,122.0,19.0763254,72.9105216,2017-06-25 04:04:35.325,0.0,2257,1,"(19.0763254, 72.9105216)",23893
89294,24,,19.0867041,72.8899119,2017-06-25 13:04:30.119,,18,1119957,"(19.0867041, 72.8899119)",1724
89321,24,,19.0653228,72.8609405,2017-06-25 14:27:38.652,,1190,53,"(19.0653228, 72.8609405)",788
89327,24,,19.0654619,72.8609866,2017-06-25 14:44:51.711,,121,64,"(19.0654619, 72.8609866)",1240
89339,50,,19.0655762,72.8615981,2017-06-25 15:20:22.308,,883,67,"(19.0655762, 72.8615981)",2270
89358,11,,19.0763629,72.9104845,2017-06-25 16:26:24.000,,126,371,"(19.0763629, 72.9104845)",5165
89411,30,,19.0765418,72.9103318,2017-06-26 03:10:32.269,,31312,25,"(19.0765418, 72.9103318)",1491
89415,24,,19.0763347,72.9105164,2017-06-26 04:50:42.621,,3056,38,"(19.0763347, 72.9105164)",19585
89599,25,,19.0762197,72.910724,2017-06-26 12:04:50.255,,6379,20,"(19.0762197, 72.910724)",2953
89619,45,,19.0762959,72.9106117,2017-06-26 14:11:57.881,,4666,0,"(19.0762959, 72.9106117)",5514
89661,23,,19.0762986,72.9106087,2017-06-26 16:11:59.881,,1671,0,"(19.0762986, 72.9106087)",14132
89739,25,,19.0762696,72.9105395,2017-06-26 23:01:49.712,,7132,0,"(19.0762696, 72.9105395)",701
89743,25,,19.076292,72.9105395,2017-06-27 00:59:28.837,,6356,5,"(19.076292, 72.9105395)",11279
89791,17,,19.0763964,72.9104781,2017-06-27 04:29:06.527,0.0,1275,6,"(19.0763964, 72.9104781)",8240
89854,24,,19.1341614,72.9149924,2017-06-27 07:55:04.083,,2839,861,"(19.1341614, 72.9149924)",2832
89918,27,,19.0764254,72.9106433,2017-06-27 09:35:24.185,,714,118,"(19.0764254, 72.9106433)",3319
89960,24,,19.0653228,72.8609405,2017-06-27 13:40:29.847,,4598,48,"(19.0653228, 72.8609405)",2043
89982,24,,19.0762022,72.9105395,2017-06-27 15:19:44.478,,3904,5354,"(19.0762022, 72.9105395)",16333
90103,45,,19.0762959,72.9106117,2017-06-27 20:33:15.127,,2422,0,"(19.0762959, 72.9106117)",766
90110,24,,19.0764845,72.9103203,2017-06-28 04:17:49.159,,15880,37,"(19.0764845, 72.9103203)",20213
90270,20,,19.0762959,72.9106117,2017-06-28 10:39:37.993,,2622,2,"(19.0762959, 72.9106117)",802
90278,49,0.0,19.0762943,72.910611,2017-06-28 11:19:17.463,0.0,1575,0,"(19.0762943, 72.910611)",26582
90474,48,,19.0762353,72.910735,2017-06-29 03:54:50.764,,33060,19,"(19.0762353, 72.910735)",847
90485,20,,19.0762959,72.9106117,2017-06-29 04:33:35.127,,1473,6,"(19.0762959, 72.9106117)",2104
90532,24,,19.1341341,72.9151769,2017-06-29 06:07:02.985,,2049,938,"(19.1341341, 72.9151769)",6449
90586,25,,19.1339856,72.9152692,2017-06-29 08:13:53.088,,142,80,"(19.1339856, 72.9152692)",998
90597,24,,19.1341319,72.9151539,2017-06-29 08:53:02.120,,1346,0,"(19.1341319, 72.9151539)",5106
90642,23,,19.0762986,72.9106087,2017-06-29 11:16:51.070,,1698,411,"(19.0762986, 72.9106087)",11902
90717,14,,19.0762692,72.9106165,2017-06-29 15:26:44.000,,3056,3,"(19.0762692, 72.9106165)",3356
90764,24,,19.0762986,72.9106087,2017-06-29 16:49:37.610,,1593,0,"(19.0762986, 72.9106087)",8200
90842,26,,19.0764585,72.9104009,2017-06-30 03:00:41.338,,3335,21,"(19.0764585, 72.9104009)",30077
91005,20,,19.0762959,72.9106117,2017-06-30 12:20:25.544,,3433,0,"(19.0762959, 72.9106117)",26846
91170,26,,19.0762586,72.9104241,2017-07-01 03:22:26.173,,10706,7,"(19.0762586, 72.9104241)",1011
91175,27,,19.0762608,72.9104471,2017-07-01 04:10:03.597,,1845,2,"(19.0762608, 72.9104471)",56258
91503,43,,19.0764843,72.9107127,2017-07-02 04:10:02.000,0.0,15915,45,"(19.0764843, 72.9107127)",821
91510,25,,19.0762819,72.910551,2017-07-02 04:44:02.271,,1217,0,"(19.0762819, 72.910551)",19728
91600,24,,19.0764317,72.9103549,2017-07-02 11:09:37.291,,3367,15,"(19.0764317, 72.9103549)",5275
91661,36,,19.0772917,72.9112037,2017-07-02 15:50:09.852,,4357,798,"(19.0772917, 72.9112037)",1504
91668,24,,19.0762986,72.9106087,2017-07-02 16:22:28.877,,433,125,"(19.0762986, 72.9106087)",13438
91806,25,,19.0762833,72.9104471,2017-07-03 03:56:39.121,,14072,45,"(19.0762833, 72.9104471)",859
91829,24,,19.0762986,72.9106087,2017-07-03 04:32:10.261,,1265,17,"(19.0762986, 72.9106087)",7056
91892,25,,19.0761647,72.9107356,2017-07-03 13:25:08.300,,24892,20,"(19.0761647, 72.9107356)",63715
92947,25,,19.0762167,72.9105741,2017-07-04 07:15:24.737,,61,104,"(19.0762167, 72.9105741)",3158
92991,24,,19.0767485,72.9107356,2017-07-04 08:09:22.395,,60,52,"(19.0767485, 72.9107356)",11205
93181,24,,19.0812547,72.9042753,2017-07-04 11:54:00.978,,2207,854,"(19.0812547, 72.9042753)",1713
93204,24,,19.0762863,72.9105971,2017-07-04 12:28:48.810,,61,215,"(19.0762863, 72.9105971)",99605
94852,29,,19.0706637,72.8231258,2017-07-05 17:06:58.281,,36,61,"(19.0706637, 72.8231258)",2083
94912,24,,19.0763304,72.9104702,2017-07-05 18:19:41.145,,60,114,"(19.0763304, 72.9104702)",25589
95340,23,,19.0762739,72.9105856,2017-07-06 03:54:12.502,,2373,25,"(19.0762739, 72.9105856)",36999
95907,23,,19.0333055,73.0238666,2017-07-06 15:06:33.621,,41,168,"(19.0333055, 73.0238666)",12485
96099,26,,19.0331591,73.0239819,2017-07-06 18:36:00.971,,21,69,"(19.0331591, 73.0239819)",1038
96114,25,,19.0326635,73.0237281,2017-07-06 18:54:25.395,,60,58,"(19.0326635, 73.0237281)",6988
96203,26,,19.0332048,73.0237513,2017-07-07 03:25:45.018,,23655,7,"(19.0332048, 73.0237513)",3892
96269,24,,19.0328677,73.0237513,2017-07-07 04:32:01.705,,60,59,"(19.0328677, 73.0237513)",11040
96452,27,,19.0133791,73.0238435,2017-07-07 08:05:21.617,,165,139,"(19.0133791, 73.0238435)",816
96470,48,,19.0120101,73.0239077,2017-07-07 09:19:11.703,,3486,20,"(19.0120101, 73.0239077)",2789
96504,23,,19.012176,73.0232836,2017-07-07 10:15:08.755,,62,55,"(19.012176, 73.0232836)",1269
96529,39,,19.012176,73.0232836,2017-07-07 10:40:29.712,,60,55,"(19.012176, 73.0232836)",616
96544,50,,19.0121815,73.0232901,2017-07-07 10:55:52.889,,61,58,"(19.0121815, 73.0232901)",659
96586,25,,19.0122734,73.024028,2017-07-07 11:38:13.870,,61,73,"(19.0122734, 73.024028)",1023
96598,23,,19.0121815,73.0232901,2017-07-07 11:57:25.732,,123,66,"(19.0121815, 73.0232901)",1824
96643,24,,19.0120227,73.0237513,2017-07-07 12:41:52.923,,22,52,"(19.0120227, 73.0237513)",1083
96670,50,,19.0121815,73.0232901,2017-07-07 13:10:28.707,,60,129,"(19.0121815, 73.0232901)",1834
96701,25,,19.0126532,73.0232901,2017-07-07 13:42:17.733,,61,54,"(19.0126532, 73.0232901)",1478
96728,24,,19.0126734,73.023267,2017-07-07 14:09:02.751,,60,62,"(19.0126734, 73.023267)",1415
96754,50,,19.0126734,73.023267,2017-07-07 14:34:38.894,,53,55,"(19.0126734, 73.023267)",4677
96847,20,,19.012176,73.0232836,2017-07-07 16:16:25.168,,120,142,"(19.012176, 73.0232836)",1092
96867,24,,19.0119213,73.0238666,2017-07-07 17:55:41.151,,4798,151,"(19.0119213, 73.0238666)",2608
96916,24,,19.0119843,73.0238205,2017-07-07 20:00:21.074,,4855,12,"(19.0119843, 73.0238205)",27036
97363,28,,19.0119351,73.0237743,2017-07-08 04:36:08.290,,3709,13,"(19.0119351, 73.0237743)",4905
97419,25,,19.0120712,73.024028,2017-07-08 06:01:15.006,,62,146,"(19.0120712, 73.024028)",1687
97461,50,,19.0121815,73.0232901,2017-07-08 06:46:04.081,,85,64,"(19.0121815, 73.0232901)",967
97479,23,,19.0121815,73.0232901,2017-07-08 07:04:22.960,,65,52,"(19.0121815, 73.0232901)",1445
97520,50,,19.0123683,73.0238435,2017-07-08 07:53:04.630,,61,109,"(19.0123683, 73.0238435)",3294
97601,23,,19.0762986,72.9106087,2017-07-08 09:49:55.169,,61,289,"(19.0762986, 72.9106087)",3072
97733,48,,19.1314754,72.8133854,2017-07-08 13:11:35.847,,4405,39,"(19.1314754, 72.8133854)",840
97766,31,,19.1117232,72.8660404,2017-07-08 14:02:45.620,,61,51,"(19.1117232, 72.8660404)",2894
97823,24,,19.0762731,72.9104587,2017-07-08 15:32:12.260,,69,52,"(19.0762731, 72.9104587)",5155
97917,24,,19.0764744,72.9103318,2017-07-08 17:09:52.575,,59,13923,"(19.0764744, 72.9103318)",26299
98327,24,,19.0764194,72.9103432,2017-07-09 05:36:50.556,,18353,28,"(19.0764194, 72.9103432)",3050
98377,30,,19.0765656,72.910228,2017-07-09 06:28:57.059,,61,55,"(19.0765656, 72.910228)",13898
98671,50,,19.0862304,72.8898889,2017-07-09 11:27:33.606,,121,137,"(19.0862304, 72.8898889)",2840
98736,25,,19.0863866,72.8888159,2017-07-09 12:31:24.913,,60,60,"(19.0863866, 72.8888159)",915
98791,24,,19.085689,72.8879737,2017-07-09 13:32:10.903,,60,82,"(19.085689, 72.8879737)",1024
98826,24,,19.0795031,72.9095935,2017-07-09 14:14:52.423,,61,116,"(19.0795031, 72.9095935)",9655
98992,23,,19.0762986,72.9106087,2017-07-09 17:02:09.317,,333,371,"(19.0762986, 72.9106087)",52858
99828,24,,19.0764194,72.9103432,2017-07-10 08:10:23.324,,1406,4,"(19.0764194, 72.9103432)",8518
99955,25,,19.0762008,72.9106433,2017-07-10 10:34:53.559,,120,55,"(19.0762008, 72.9106433)",34319
100548,14,306.0,19.0763858,72.9105275,2017-07-10 23:42:05.000,0.0,3030,46,"(19.0763858, 72.9105275)",5417
100650,50,,19.107336,72.8373661,2017-07-11 01:47:44.971,,262,66,"(19.107336, 72.8373661)",2841
100738,24,,19.1295621,72.8153013,2017-07-11 04:52:53.266,,61,171,"(19.1295621, 72.8153013)",2582
100856,24,,19.076521,72.9105856,2017-07-11 06:49:59.824,,17,52,"(19.076521, 72.9105856)",8937
100994,25,,19.0847956,72.908809,2017-07-11 09:25:16.570,,72,290,"(19.0847956, 72.908809)",4224
101102,24,,19.0763224,72.9105049,2017-07-11 10:49:03.326,,70,68,"(19.0763224, 72.9105049)",8311
101255,25,,19.0762164,72.9102164,2017-07-11 13:49:44.500,,60,53,"(19.0762164, 72.9102164)",17767
101536,25,,19.0764519,72.9103318,2017-07-12 00:01:07.599,,18833,7,"(19.0764519, 72.9103318)",4392
101636,24,,19.1073461,72.8373546,2017-07-12 01:47:08.717,,229,67,"(19.1073461, 72.8373546)",9243
101777,24,,19.1071822,72.8366968,2017-07-12 05:24:38.041,,3765,75,"(19.1071822, 72.8366968)",818
101856,24,,19.0763171,72.9103318,2017-07-12 06:24:11.061,,61,143,"(19.0763171, 72.9103318)",9439
102023,25,,19.0998704,72.9157307,2017-07-12 09:22:35.703,,67,51,"(19.0998704, 72.9157307)",11942
102224,24,,19.0995664,72.9160767,2017-07-12 12:43:51.703,,60,60,"(19.0995664, 72.9160767)",839
102244,24,,19.0763876,72.9104818,2017-07-12 14:48:41.251,,1289,2625,"(19.0763876, 72.9104818)",37291
102891,25,,19.0764114,72.910378,2017-07-13 04:04:39.225,,10209,15,"(19.0764114, 72.910378)",10897
103119,24,,19.1073461,72.8373546,2017-07-13 08:02:20.759,,60,158,"(19.1073461, 72.8373546)",12665
103384,24,,19.0762159,72.9104471,2017-07-13 12:29:37.952,,64,94,"(19.0762159, 72.9104471)",19380
103696,24,,19.0764514,72.9105625,2017-07-13 18:17:21.911,,1382,18,"(19.0764514, 72.9105625)",41211
104407,24,,19.1073787,72.837343,2017-07-14 08:20:16.152,,4549,615,"(19.1073787, 72.837343)",1334
104435,27,,19.0763298,72.910701,2017-07-14 13:35:45.429,,1846,6,"(19.0763298, 72.910701)",42413
105142,20,,19.0762994,72.9106153,2017-07-15 05:39:55.454,,15184,31,"(19.0762994, 72.9106153)",25181
105562,24,,19.0118519,73.0231286,2017-07-15 13:30:46.629,,182,1413,"(19.0118519, 73.0231286)",1988
105577,50,,19.0125191,73.0237743,2017-07-15 14:04:58.654,,57,74,"(19.0125191, 73.0237743)",1410
105604,50,,19.0123981,73.0236821,2017-07-15 14:41:52.641,,62,71,"(19.0123981, 73.0236821)",1663
105641,25,,19.0119442,73.014319,2017-07-15 15:25:51.951,,46,53,"(19.0119442, 73.014319)",2031
105645,32,,19.0121486,73.014342,2017-07-15 16:01:41.371,,61,76,"(19.0121486, 73.014342)",841
105701,24,,19.076344,72.910378,2017-07-15 17:13:18.454,,60,250,"(19.076344, 72.910378)",22276
106118,25,,19.0761978,72.9104933,2017-07-16 03:39:05.290,,15106,29,"(19.0761978, 72.9104933)",8673
106267,32,,19.0761491,72.9102164,2017-07-16 06:05:27.399,,60,51,"(19.0761491, 72.9102164)",3402
106322,39,,19.0765801,72.9102626,2017-07-16 07:03:30.740,,60,56,"(19.0765801, 72.9102626)",17752
106628,45,,19.0802205,72.8923942,2017-07-16 12:22:26.538,,60,181,"(19.0802205, 72.8923942)",1254
106649,50,,19.0802586,72.8924962,2017-07-16 12:45:33.490,,123,57,"(19.0802586, 72.8924962)",4337
106769,24,,19.0763216,72.910378,2017-07-16 16:14:25.538,,61,80,"(19.0763216, 72.910378)",35237
107362,37,,19.1073461,72.8373546,2017-07-17 05:42:49.150,,205,98,"(19.1073461, 72.8373546)",1284
107371,20,,19.0762994,72.9106153,2017-07-17 13:02:47.104,,1522,328,"(19.0762994, 72.9106153)",1099
107373,20,,19.0762994,72.9106153,2017-07-17 13:43:28.112,,1341,1,"(19.0762994, 72.9106153)",27430
107747,24,,19.0763167,72.9105625,2017-07-18 00:59:32.953,,9873,6,"(19.0763167, 72.9105625)",2981
107777,48,,19.0762994,72.9106153,2017-07-18 02:51:32.499,,1334,0,"(19.0762994, 72.9106153)",3025
107785,45,,19.076408,72.9102855,2017-07-18 04:10:23.128,,1701,37,"(19.076408, 72.9102855)",6692
107912,42,,19.1073512,72.8373551,2017-07-18 09:10:14.394,,5607,4,"(19.1073512, 72.8373551)",2766
107957,48,,19.1073159,72.8372531,2017-07-18 11:24:09.530,,1306,13,"(19.1073159, 72.8372531)",858
107985,29,,19.0870142,72.9078169,2017-07-18 12:57:56.538,,184,864,"(19.0870142, 72.9078169)",746
108010,26,,19.0766165,72.9105279,2017-07-18 13:21:55.857,,65,193,"(19.0766165, 72.9105279)",19777
108305,23,,19.0762986,72.9106087,2017-07-19 03:14:15.054,,30056,33,"(19.0762986, 72.9106087)",3273
108416,23,,19.1073512,72.8373551,2017-07-19 05:25:45.518,,691,227,"(19.1073512, 72.8373551)",4030
108518,24,,19.0762411,72.9102395,2017-07-19 08:03:01.780,,51,113,"(19.0762411, 72.9102395)",4589
108577,32,,19.0765681,72.9106087,2017-07-19 09:20:55.120,,60,58,"(19.0765681, 72.9106087)",17060
108851,20,,19.0762994,72.9106153,2017-07-19 14:08:45.740,,60,57,"(19.0762994, 72.9106153)",17912
109132,42,,19.076408,72.9102855,2017-07-20 03:28:59.222,,29998,10,"(19.076408, 72.9102855)",1274
109156,31,,19.0761797,72.9105395,2017-07-20 03:51:20.272,,60,52,"(19.0761797, 72.9105395)",24302
109568,36,,19.0762961,72.910228,2017-07-20 10:39:50.978,,60,51,"(19.0762961, 72.910228)",66254
110592,20,,19.0762994,72.9106153,2017-07-21 05:29:29.332,,1238,37,"(19.0762994, 72.9106153)",3494
110649,25,,19.076602,72.9104933,2017-07-21 06:31:01.755,,185,55,"(19.076602, 72.9104933)",27220
111077,27,,19.0761195,72.9113239,2017-07-21 14:09:11.955,,168,72,"(19.0761195, 72.9113239)",2250
111110,37,,19.076062,72.9109548,2017-07-21 14:48:53.746,,60,94,"(19.076062, 72.9109548)",6169
111287,24,,19.0766645,72.9106779,2017-07-21 17:34:07.333,,70,122,"(19.0766645, 72.9106779)",16191
111552,26,,19.0763586,72.9104126,2017-07-22 00:23:44.700,,8312,4,"(19.0763586, 72.9104126)",1241
111589,50,,19.1071478,72.835866,2017-07-22 02:13:52.606,,1979,1965,"(19.1071478, 72.835866)",1570
111621,50,,19.1071478,72.835866,2017-07-22 02:45:57.658,,65,156,"(19.1071478, 72.835866)",2526
111669,24,,19.1071321,72.8371122,2017-07-22 03:41:13.559,,240,5765,"(19.1071321, 72.8371122)",1124
111681,24,,19.107336,72.8373661,2017-07-22 04:08:21.192,,500,55,"(19.107336, 72.8373661)",3891
111765,50,,19.1071478,72.835866,2017-07-22 06:08:33.979,,40,156,"(19.1071478, 72.835866)",882
111780,50,,19.1071478,72.835866,2017-07-22 07:17:46.585,,3265,2,"(19.1071478, 72.835866)",2270
111818,25,,19.1072466,72.8371353,2017-07-22 08:01:44.421,,113,134,"(19.1072466, 72.8371353)",657
111881,25,,19.076341,72.910228,2017-07-22 09:45:17.630,,1768,307,"(19.076341, 72.910228)",1378
111894,27,,19.0762898,72.9105164,2017-07-22 12:07:16.474,,6826,20,"(19.0762898, 72.9105164)",1171
111911,33,,19.0761502,72.910701,2017-07-22 12:28:59.094,,65,57,"(19.0761502, 72.910701)",8576
111999,28,,19.0762052,72.9106894,2017-07-22 14:56:37.731,,247,56,"(19.0762052, 72.9106894)",968
112067,14,208.0,19.0792482,72.8951328,2017-07-22 15:38:35.000,1.0,6,55,"(19.0792482, 72.8951328)",7319
112189,24,,19.0788738,72.8942268,2017-07-22 17:50:05.194,,60,57,"(19.0788738, 72.8942268)",605
112208,25,,19.0763484,72.9104241,2017-07-22 18:18:07.038,,126,586,"(19.0763484, 72.9104241)",16265
112415,24,,19.0763911,72.9104009,2017-07-23 04:43:17.930,,21163,10,"(19.0763911, 72.9104009)",13493
112580,34,,19.0763599,72.9103087,2017-07-23 08:31:10.286,,120,53,"(19.0763599, 72.9103087)",12869
112755,27,,19.079275,72.9034099,2017-07-23 12:13:21.761,,130,295,"(19.079275, 72.9034099)",1807
112780,50,,19.078775,72.9031101,2017-07-23 13:22:12.919,,188,100,"(19.078775, 72.9031101)",1354
112806,23,,19.0762986,72.9106087,2017-07-23 15:19:33.953,,90,53,"(19.0762986, 72.9106087)",48758
113278,24,,19.1072215,72.837343,2017-07-24 06:25:10.301,,311,65,"(19.1072215, 72.837343)",3738
113322,24,,19.1072563,72.8373546,2017-07-24 07:31:53.189,,124,157,"(19.1072563, 72.8373546)",2607
113350,50,,19.1072215,72.837343,2017-07-24 08:26:47.218,,322,53,"(19.1072215, 72.837343)",2758
113389,25,,19.1349947,72.8328887,2017-07-24 11:37:18.581,,5436,512,"(19.1349947, 72.8328887)",1273
113407,24,,19.1350083,72.8327964,2017-07-24 12:20:01.697,,1283,8,"(19.1350083, 72.8327964)",5458
113456,31,,19.1352015,72.832704,2017-07-24 14:29:06.304,,2268,12,"(19.1352015, 72.832704)",610
113463,42,,19.1214197,72.8235076,2017-07-24 15:40:11.356,,1603,5947,"(19.1214197, 72.8235076)",760
113471,34,,19.0992594,72.8749975,2017-07-24 16:31:35.707,,188,1341180,"(19.0992594, 72.8749975)",827
113529,25,,19.1162221,72.9096166,2017-07-24 17:41:20.148,,62,139,"(19.1162221, 72.9096166)",645
113553,24,,19.0762942,72.9105625,2017-07-24 18:11:19.757,,194,683,"(19.0762942, 72.9105625)",45310
113918,50,,19.1073461,72.8373546,2017-07-25 09:36:58.707,,6894,942,"(19.1073461, 72.8373546)",1482
113945,50,,19.1071152,72.8358775,2017-07-25 10:02:54.242,,64,155,"(19.1071152, 72.8358775)",2784
113976,20,,19.1071509,72.8358604,2017-07-25 11:22:52.919,,2003,1,"(19.1071509, 72.8358604)",1040
114007,50,,19.1124258,72.866698,2017-07-25 12:27:55.948,,60,68,"(19.1124258, 72.866698)",2455
114051,24,,19.0767455,72.9105856,2017-07-25 13:58:12.855,,62,105,"(19.0767455, 72.9105856)",15364
114245,25,,19.0764963,72.9105625,2017-07-25 18:16:26.701,,60,54,"(19.0764963, 72.9105625)",35707
114484,50,,19.1071231,72.8358429,2017-07-26 06:09:36.609,,60,158,"(19.1071231, 72.8358429)",2882
114537,45,,19.1073512,72.8373551,2017-07-26 08:38:48.470,,61,1698,"(19.1073512, 72.8373551)",6562
114679,24,,19.0762986,72.9106087,2017-07-26 11:31:14.296,,104,60,"(19.0762986, 72.9106087)",29097
114949,26,,19.0763687,72.9104009,2017-07-26 19:41:59.473,,121,1962,"(19.0763687, 72.9104009)",17442
115016,29,,19.0761617,72.9105856,2017-07-27 00:42:53.961,,589,52,"(19.0761617, 72.9105856)",1173
115097,25,,19.1120542,72.867275,2017-07-27 06:47:23.186,,63,71,"(19.1120542, 72.867275)",608
115130,25,,19.0767592,72.9104933,2017-07-27 07:22:16.018,,123,247,"(19.0767592, 72.9104933)",29946
115391,24,,19.0762854,72.9104702,2017-07-28 15:30:46.585,,61,69,"(19.0762854, 72.9104702)",6249
115464,24,,19.0762978,72.9104818,2017-07-28 17:43:43.465,,1701,4,"(19.0762978, 72.9104818)",4750
115531,23,,19.1071458,72.8370199,2017-07-29 05:07:09.551,,3459,34,"(19.1071458, 72.8370199)",1525
115568,25,,19.0764875,72.9104702,2017-07-29 14:32:17.239,,9581,38,"(19.0764875, 72.9104702)",26063
115770,25,,19.0763816,72.9101818,2017-07-29 22:11:25.207,,1115,1941,"(19.0763816, 72.9101818)",1476
115773,25,,19.076341,72.910228,2017-07-29 23:12:57.516,,2215,2,"(19.076341, 72.910228)",1498
115781,27,,19.0762961,72.910228,2017-07-30 00:14:28.228,,360,1951,"(19.0762961, 72.910228)",34056
115993,37,,19.0761918,72.9101934,2017-07-30 09:43:39.049,,18,52,"(19.0761918, 72.9101934)",6377
116027,27,,19.0762282,72.9104587,2017-07-30 12:04:50.657,,2081,26,"(19.0762282, 72.9104587)",10294
116095,20,,19.0762863,72.9105216,2017-07-30 15:27:33.877,,1839,12,"(19.0762863, 72.9105216)",7228
116170,25,,19.0762405,72.9104702,2017-07-30 18:02:36.934,,2040,9,"(19.0762405, 72.9104702)",39545
116413,24,,19.1071295,72.8373199,2017-07-31 06:23:21.723,,1276,36,"(19.1071295, 72.8373199)",6394
116487,27,,19.0764966,72.9109202,2017-07-31 08:53:25.546,,47,60,"(19.0764966, 72.9109202)",1108
116498,28,,19.0765237,72.910378,2017-07-31 09:13:57.245,,120,56,"(19.0765237, 72.910378)",42226
116794,28,,19.0762427,72.9104933,2017-07-31 21:11:10.199,,360,1976,"(19.0762427, 72.9104933)",20744
116852,35,,19.0761181,72.9104818,2017-08-01 03:03:13.664,,360,53,"(19.0761181, 72.9104818)",13020
117065,32,,19.1072271,72.8366968,2017-08-01 09:14:19.084,,5355,146,"(19.1072271, 72.8366968)",2651
117139,25,,19.07655,72.9106548,2017-08-01 13:10:34.848,,61,155,"(19.07655, 72.9106548)",6573
117204,23,,19.0762898,72.9105164,2017-08-01 15:23:37.579,,1383,15,"(19.0762898, 72.9105164)",42806
117425,50,,19.1085495,72.8366737,2017-08-02 05:43:54.946,,5338,1169,"(19.1085495, 72.8366737)",629
117441,26,,19.1072237,72.8373661,2017-08-02 06:04:19.310,,150,164,"(19.1072237, 72.8373661)",2025
117452,27,,19.1071171,72.8367199,2017-08-02 07:36:44.958,,3517,34,"(19.1071171, 72.8367199)",1139
117457,24,,19.1071356,72.8370315,2017-08-02 08:07:46.527,,360,9477,"(19.1071356, 72.8370315)",3951
117524,24,,19.0762383,72.9104471,2017-08-02 10:17:44.483,,260,323,"(19.0762383, 72.9104471)",24416
117667,33,,19.0760987,72.9106318,2017-08-02 17:14:34.868,,528,51,"(19.0760987, 72.9106318)",10020
117721,25,,19.0763013,72.9104009,2017-08-03 00:32:49.277,,16255,18,"(19.0763013, 72.9104009)",2485
117759,25,,19.1072259,72.8373892,2017-08-03 01:52:58.143,,121,163,"(19.1072259, 72.8373892)",2062
117776,24,,19.1071458,72.8370199,2017-08-03 03:35:46.190,,4098,40,"(19.1071458, 72.8370199)",4704
117808,25,,19.1070819,72.8369391,2017-08-03 06:46:49.289,,6746,11,"(19.1070819, 72.8369391)",8096
117897,20,,19.0762863,72.9105216,2017-08-03 10:05:14.027,,1598,1991,"(19.0762863, 72.9105216)",24004
118014,25,,19.0763304,72.9104702,2017-08-03 17:08:59.646,,1364,10,"(19.0763304, 72.9104702)",14737
118086,26,,19.0762731,72.9104587,2017-08-04 00:44:31.059,,12562,4,"(19.0762731, 72.9104587)",1880
118120,50,,19.1078997,72.8365699,2017-08-04 01:55:23.556,,115,96,"(19.1078997, 72.8365699)",1986
118135,24,,19.1070942,72.8369507,2017-08-04 03:23:23.759,,2921,10,"(19.1070942, 72.8369507)",3414
118210,24,,19.0764651,72.9104702,2017-08-04 09:26:09.236,,60,206,"(19.0764651, 72.9104702)",55954
118538,23,,19.1072836,72.8371699,2017-08-05 01:33:54.978,,122,148,"(19.1072836, 72.8371699)",1126
118565,50,,19.1071458,72.8370199,2017-08-05 05:26:04.937,,60,96,"(19.1071458, 72.8370199)",3758
